image_name,crema,color_clarity,presentation,type_of_cup,type_of_coffee,served_way,is_relevant
coffe_image(516)_augmented_8.jpg,2,1,2,2,2,2,1
coffe_image(516)_augmented_9.jpg,2,1,2,2,2,2,1
coffe_image(516)_augmented_10.jpg,2,1,2,2,2,2,1
coffe_image(516)_augmented_11.jpg,2,1,2,2,2,2,1
coffe_image(516)_augmented_12.jpg,2,1,2,2,2,2,1
coffe_image(517)_augmented_1.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_2.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_3.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_4.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_5.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_6.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_7.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_8.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_9.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_10.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_11.jpg,2,-1,0,1,2,0,1
coffe_image(517)_augmented_12.jpg,2,-1,0,1,2,0,1
coffe_image(518)_augmented_1.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_2.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_3.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_4.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_5.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_6.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_7.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_8.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_9.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_10.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_11.jpg,1,-1,1,2,2,2,1
coffe_image(518)_augmented_12.jpg,1,-1,1,2,2,2,1
coffe_image(519)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(519)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(520)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(520)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(521)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(522)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(522)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(523)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(524)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(524)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(525)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(525)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(526)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(527)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(528)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(529)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(530)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(530)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(531)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(531)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(532)_augmented_1.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_2.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_3.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_4.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_5.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_6.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_7.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_8.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_9.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_10.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_11.jpg,1,1,0,0,2,0,1
coffe_image(532)_augmented_12.jpg,1,1,0,0,2,0,1
coffe_image(533)_augmented_1.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_2.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_3.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_4.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_5.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_6.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_7.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_8.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_9.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_10.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_11.jpg,2,1,2,2,2,1,1
coffe_image(533)_augmented_12.jpg,2,1,2,2,2,1,1
coffe_image(534)_augmented_1.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_2.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_3.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_4.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_5.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_6.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_7.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_8.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_9.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_10.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_11.jpg,0,-1,0,2,2,2,1
coffe_image(534)_augmented_12.jpg,0,-1,0,2,2,2,1
coffe_image(535)_augmented_1.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_2.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_3.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_4.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_5.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_6.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_7.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_8.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_9.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_10.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_11.jpg,2,-1,2,2,2,0,1
coffe_image(535)_augmented_12.jpg,2,-1,2,2,2,0,1
coffe_image(536)_augmented_1.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_2.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_3.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_4.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_5.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_6.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_7.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_8.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_9.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_10.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_11.jpg,2,1,0,2,1,0,1
coffe_image(536)_augmented_12.jpg,2,1,0,2,1,0,1
coffe_image(537)_augmented_1.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_2.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_3.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_4.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_5.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_6.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_7.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_8.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_9.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_10.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_11.jpg,1,2,0,2,0,2,1
coffe_image(537)_augmented_12.jpg,1,2,0,2,0,2,1
coffe_image(538)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_3.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(538)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(539)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(539)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(540)_augmented_1.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_2.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_3.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_4.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_5.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_6.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_7.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_8.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_9.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_10.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_11.jpg,2,-1,0,2,2,2,1
coffe_image(540)_augmented_12.jpg,2,-1,0,2,2,2,1
coffe_image(541)_augmented_1.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_2.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_3.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_4.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_5.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_6.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_7.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_8.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_9.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_10.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_11.jpg,0,1,0,1,2,0,1
coffe_image(541)_augmented_12.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_1.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_2.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_3.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_4.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_5.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_6.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_7.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_8.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_9.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_10.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_11.jpg,0,1,0,1,2,0,1
coffe_image(542)_augmented_12.jpg,0,1,0,1,2,0,1
coffe_image(543)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(543)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(544)_augmented_1.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_2.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_3.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_4.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_5.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_6.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_7.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_8.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_9.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_10.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_11.jpg,2,2,0,1,1,0,1
coffe_image(544)_augmented_12.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_1.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_2.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_3.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_4.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_5.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_6.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_7.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_8.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_9.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_10.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_11.jpg,2,2,0,1,1,0,1
coffe_image(545)_augmented_12.jpg,2,2,0,1,1,0,1
coffe_image(546)_augmented_1.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_2.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_3.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_4.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_5.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_6.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_7.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_8.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_9.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_10.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_11.jpg,2,-1,0,1,1,0,1
coffe_image(546)_augmented_12.jpg,2,-1,0,1,1,0,1
coffe_image(547)_augmented_1.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_2.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_3.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_4.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_5.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_6.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_7.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_8.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_9.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_10.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_11.jpg,2,-1,2,1,2,0,1
coffe_image(547)_augmented_12.jpg,2,-1,2,1,2,0,1
coffe_image(548)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(548)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(549)_augmented_1.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_2.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_3.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_4.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_5.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_6.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_7.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_8.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_9.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_10.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_11.jpg,2,2,0,1,1,0,1
coffe_image(549)_augmented_12.jpg,2,2,0,1,1,0,1
coffe_image(550)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(550)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(451)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(451)_augmented_5.jpg,0,2,0,2,0,1,1
